date/time,Payment Type,order id,description,total,Transaction Type,Invoice Date,Order Id,Shipment Date,Order Date,Shipment Item Id,Item Description,Invoice Amount
,,,,,Shipment,2024-06-04 16:17:39,704-3313363-1570369,2024-06-04 21:21:45,2024-06-04 12:07:47,394636129240.0,Product A,572.0
,,,,,Shipment,2024-06-04 16:17:55,704-0007041-2432124,2024-06-05 02:19:19,2024-06-04 12:17:42,393647908279.0,Product A,418.0
,,,,,Return,2024-06-04 16:17:55,704-0007041-2432124,2024-06-05 02:19:19,2024-06-04 12:17:42,393647908279.0,Product A,-418.0
,,,,,Shipment,2024-06-04 16:19:56,704-7323800-0251144,2024-06-05 00:04:41,2024-06-03 09:44:19,394191050438.0,Product A,383.0
,,,,,Return,2024-06-04 16:19:56,704-7323800-0251144,2024-06-05 00:04:41,2024-06-03 09:44:19,394191050438.0,Product A,-383.0
,,,,,Shipment,2024-06-04 16:21:12,804-3956348-4178315,2024-06-04 22:11:12,2024-06-04 12:51:47,394622524315.0,Product A,347.0
,,,,,Shipment,2024-06-04 16:21:22,704-9921807-9199444,2024-06-05 00:36:43,2024-06-04 12:21:07,394147231640.0,Product A,354.0
,,,,,Shipment,2024-06-04 16:24:35,704-2033676-5070350,2024-06-06 15:36:42,2024-06-04 11:06:48,394170196700.0,Product A,1462.0
,,,,,Shipment,2024-06-04 16:27:10,171-6060300-0559982,2024-06-05 01:17:11,2024-06-04 10:58:05,393662165773.0,Product A,1241.0
,,,,,Shipment,2024-06-04 16:28:44,604-2344378-2330217,2024-06-06 01:02:12,2024-06-03 22:04:49,395125324729.0,Product A,594.0
,,,,,Shipment,2024-06-04 16:29:49,704-4201321-8476200,2024-06-05 00:52:21,2024-06-04 07:35:53,392649629669.0,Product A,433.51
,,,,,Shipment,2024-06-04 16:31:53,204-0337808-5217172,2024-06-06 16:02:02,2024-06-04 12:31:35,394169492056.0,Product A,408.0
,,,,,Shipment,2024-06-04 16:31:53,204-0337808-5217172,2024-06-06 16:02:02,2024-06-04 12:31:35,395148490439.0,Product A,408.0
,,,,,Shipment,2024-06-04 16:33:01,704-2316430-1278955,2024-06-05 21:24:17,2024-06-04 12:27:50,393661984534.0,Product A,559.0
,,,,,Shipment,2024-06-04 16:34:09,171-6875274-8159305,2024-06-05 20:49:22,2024-06-04 12:33:54,395143781719.0,Product A,751.39
,,,,,Shipment,2024-06-04 16:38:00,504-7114376-9095651,2024-06-05 15:36:01,2024-06-04 12:37:49,394152458196.0,Product A,768.0
,,,,,Shipment,2024-06-04 16:55:49,504-1143021-4272402,2024-06-05 14:19:35,2024-06-04 12:55:38,393670821750.0,Product A,383.0
,,,,,Shipment,2024-06-04 17:00:18,804-2897163-7017155,2024-06-05 17:30:40,2024-06-04 13:00:08,393639313220.0,Product A,397.0
,,,,,Shipment,2024-06-04 17:00:39,504-8865701-3199872,2024-06-07 15:13:20,2024-06-04 13:00:24,394163628448.0,Product A,270.0
,,,,,Shipment,2024-06-04 17:05:08,304-6118625-8497136,2024-06-05 21:31:21,2024-05-30 10:57:04,393652216823.0,Product A,574.0
,,,,,Shipment,2024-06-04 17:09:54,204-3598716-9117783,2024-06-05 00:45:16,2024-06-03 15:14:28,393680936185.0,Product A,692.0
,,,,,Shipment,2024-06-04 17:21:25,804-3550748-1459177,2024-06-04 23:30:16,2024-06-04 15:39:49,393083804723.0,Product A,627.0
,,,,,Shipment,2024-06-04 17:25:59,204-9287806-2678151,2024-06-04 20:19:14,2024-06-04 17:20:53,392080830405.0,Product A,664.0
,,,,,Shipment,2024-06-04 17:28:48,204-6992159-1511853,2024-06-04 20:15:13,2024-06-04 14:29:48,392635204075.0,Product A,1063.0
,,,,,Shipment,2024-06-04 17:30:37,404-2120028-1551775,2024-06-05 10:40:17,2024-06-03 20:02:53,394191070140.0,Product A,370.0
,,,,,Return,2024-06-04 17:30:37,404-2120028-1551775,2024-06-05 10:40:17,2024-06-03 20:02:53,394191070140.0,Product A,-370.0
,,,,,Shipment,2024-06-04 17:34:17,604-0998209-2317582,2024-06-05 00:29:36,2024-06-04 13:34:09,394610426813.0,Product A,544.0
,,,,,Shipment,2024-06-04 17:34:32,171-5337552-3215401,2024-06-05 15:58:23,2024-06-04 13:34:07,393666503956.0,Product A,646.0
,,,,,Shipment,2024-06-04 17:37:09,804-3992167-7370538,2024-06-05 03:30:38,2024-06-02 22:54:04,392661710742.0,Product A,994.0
,,,,,Shipment,2024-06-04 17:38:48,171-9245896-1417153,2024-06-05 23:24:20,2024-06-04 13:38:40,392635240147.0,Product A,347.0
,,,,,Shipment,2024-06-04 17:43:20,604-7786909-1219254,2024-06-04 23:22:12,2024-06-04 13:50:40,395139856448.0,Product A,510.0
,,,,,Return,2024-06-04 17:43:20,604-7786909-1219254,2024-06-04 23:22:12,2024-06-04 13:50:40,395139856448.0,Product A,-510.0
,,,,,Shipment,2024-06-04 17:43:54,204-9448763-2613984,2024-06-04 21:09:35,2024-06-04 15:49:10,394158241679.0,Product A,488.0
,,,,,Shipment,2024-06-04 17:55:10,804-4902713-7030430,2024-06-05 22:20:15,2024-06-04 13:55:04,392653961431.0,Product A,1145.0
,,,,,Shipment,2024-06-04 17:58:31,804-3831698-0338047,2024-06-05 15:38:36,2024-06-04 13:58:12,393094831087.0,Product A,1211.0
,,,,,Shipment,2024-06-04 17:59:58,171-3010526-5411801,2024-06-05 15:57:17,2024-06-04 13:59:44,393671331027.0,Product A,1377.0
,,,,,Shipment,2024-06-04 17:59:58,171-3010526-5411801,2024-06-05 15:57:17,2024-06-04 13:59:44,392074309044.0,Product A,1530.0
,,,,,Shipment,2024-06-04 18:00:33,171-9711494-3213960,2024-06-05 15:38:03,2024-06-04 14:00:15,394606525328.0,Product A,1530.0
,,,,,Shipment,2024-06-04 18:03:11,804-2845554-7236366,2024-06-05 15:50:38,2024-06-04 14:03:00,393110701485.0,Product A,1683.0
,,,,,Shipment,2024-06-04 18:09:52,804-3026898-2199069,2024-06-06 00:14:14,2024-06-04 14:09:12,394187772246.0,Product A,1254.0
,,,,,Return,2024-06-04 18:09:52,804-3026898-2199069,2024-06-06 00:14:14,2024-06-04 14:09:12,394187772246.0,Product A,-1254.0
,,,,,Shipment,2024-06-04 18:10:06,504-5386970-0132985,2024-06-05 09:40:20,2024-06-04 13:47:16,394169709738.0,Product A,684.0
,,,,,Shipment,2024-06-04 18:19:49,804-0417972-5195217,2024-06-05 11:06:17,2024-06-03 13:00:47,392635091399.0,Product A,559.0
,,,,,Shipment,2024-06-04 18:21:23,204-9908997-5051356,2024-06-06 00:17:16,2024-06-04 14:21:11,392628395927.0,Product A,1607.0
,,,,,Shipment,2024-06-04 18:21:53,704-7247793-0638616,2024-06-04 21:12:12,2024-06-04 18:16:42,393103524270.0,Product A,347.0
,,,,,Shipment,2024-06-04 18:27:22,804-5387158-7651930,2024-06-05 00:31:10,2024-06-04 11:17:46,394187048676.0,Product A,1211.0
,,,,,Shipment,2024-06-04 18:28:51,604-2119267-0599406,2024-06-05 15:35:17,2024-06-04 14:26:22,395139578714.0,Product A,994.0
,,,,,Shipment,2024-06-04 18:35:03,504-4899663-4251900,2024-06-05 15:37:37,2024-06-04 14:32:55,393079886537.0,Product A,321.0
,,,,,Shipment,2024-06-04 18:37:11,604-0544918-2511476,2024-06-05 08:57:15,2024-05-29 18:23:44,393677472316.0,Product A,799.0
,,,,,Return,2024-06-04 18:37:11,604-0544918-2511476,2024-06-05 08:57:15,2024-05-29 18:23:44,393677472316.0,Product A,-799.0
,,,,,Shipment,2024-06-04 18:37:52,704-9238987-6257642,2024-06-05 15:37:42,2024-06-04 14:37:23,395121991444.0,Product A,1227.0
,,,,,Return,2024-06-04 18:37:52,704-9238987-6257642,2024-06-05 15:37:42,2024-06-04 14:37:23,395121991444.0,Product A,-1227.0
,,,,,Shipment,2024-06-04 18:38:32,171-3259878-5132386,2024-06-05 15:53:42,2024-06-04 14:38:09,392653532552.0,Product A,1064.2
,,,,,Return,2024-06-04 18:38:32,171-3259878-5132386,2024-06-05 15:53:42,2024-06-04 14:38:09,392653532552.0,Product A,-1064.2
,,,,,Shipment,2024-06-04 18:42:32,504-7560742-1036322,2024-06-05 15:37:58,2024-06-04 14:27:55,393665511961.0,Product A,1105.0
,,,,,Return,2024-06-04 18:42:32,504-7560742-1036322,2024-06-05 15:37:58,2024-06-04 14:27:55,393665511961.0,Product A,-1105.0
,,,,,Shipment,2024-06-04 18:42:40,404-7078630-0038012,2024-06-04 22:44:36,2024-06-03 14:16:07,392628468931.0,Product A,510.0
,,,,,Shipment,2024-06-04 18:44:07,204-5241352-8197184,2024-06-05 23:44:19,2024-06-04 14:38:47,394176841387.0,Product A,356.0
,,,,,Shipment,2024-06-04 18:50:01,404-9800988-7034667,2024-06-04 22:54:15,2024-06-04 14:49:56,394625404563.0,Product A,474.0
,,,,,Shipment,2024-06-04 18:52:04,704-4879613-6432706,2024-06-06 20:02:36,2024-06-04 14:51:52,395125326999.0,Product A,2423.0
,,,,,Shipment,2024-06-04 18:52:18,171-2800211-3155154,2024-06-05 15:50:38,2024-06-04 14:06:52,392661768049.0,Product A,510.0
,,,,,Return,2024-06-04 18:52:18,171-2800211-3155154,2024-06-05 15:50:38,2024-06-04 14:06:52,392661768049.0,Product A,-510.0
,,,,,Shipment,2024-06-04 19:07:57,504-6162442-7217521,2024-06-05 15:53:43,2024-06-04 15:07:45,395125471998.0,Product A,507.0
,,,,,Shipment,2024-06-04 19:11:36,204-7063070-8519281,2024-06-05 15:53:58,2024-06-03 14:59:27,394169439595.0,Product A,1159.0
,,,,,Shipment,2024-06-04 19:11:47,604-9736404-9278120,2024-06-05 11:07:45,2024-06-04 15:11:38,395144020677.0,Product A,882.3
,,,,,Return,2024-06-04 19:11:47,604-9736404-9278120,2024-06-05 11:07:45,2024-06-04 15:11:38,395144020677.0,Product A,-441.15
,,,,,Shipment,2024-06-04 19:11:59,504-3873381-9034814,2024-06-05 15:53:17,2024-06-04 15:09:27,395125691999.0,Product A,429.0
,,,,,Return,2024-06-04 19:11:59,504-3873381-9034814,2024-06-05 15:53:17,2024-06-04 15:09:27,395125691999.0,Product A,-429.0
,,,,,Shipment,2024-06-04 19:15:16,604-0842139-4593754,2024-06-05 15:36:00,2024-06-04 15:06:27,394146760821.0,Product A,1255.0
,,,,,Shipment,2024-06-04 19:18:22,204-4213156-8613505,2024-06-05 02:56:45,2024-05-31 20:05:55,394196007468.0,Product A,1370.0
,,,,,Shipment,2024-06-04 19:19:54,804-8769716-6376039,2024-06-05 04:10:22,2024-06-04 06:25:37,393677291579.0,Product A,805.8
,,,,,Return,2024-06-04 19:19:54,804-8769716-6376039,2024-06-05 04:10:22,2024-06-04 06:25:37,393677291579.0,Product A,-805.8
,,,,,Shipment,2024-06-04 19:23:10,704-3045875-8036369,2024-06-06 00:10:39,2024-06-04 13:41:34,395128051992.0,Product A,895.04
,,,,,Return,2024-06-04 19:23:10,704-3045875-8036369,2024-06-06 00:10:39,2024-06-04 13:41:34,395128051992.0,Product A,-895.04
,,,,,Shipment,2024-06-04 19:23:11,704-3045875-8036369,2024-06-05 04:01:11,2024-06-04 13:41:34,395140939976.0,Product A,895.06
,,,,,Shipment,2024-06-04 19:23:12,204-2330162-0074772,2024-06-05 15:36:19,2024-06-04 15:22:02,392065926041.0,Product A,573.0
,,,,,Shipment,2024-06-04 19:23:40,304-0209931-3555173,2024-06-05 22:10:39,2024-06-04 15:23:29,393110738540.0,Product A,759.0
,,,,,Shipment,2024-06-04 19:27:52,604-4278486-5397976,2024-06-05 15:37:44,2024-06-04 15:27:28,393671332414.0,Product A,1527.0
,,,,,Shipment,2024-06-04 19:27:53,604-4278486-5397976,2024-06-05 15:35:58,2024-06-04 15:27:28,393644275980.0,Product A,1416.0
,,,,,Shipment,2024-06-04 19:30:33,171-0523411-3199037,2024-06-04 22:25:35,2024-06-04 15:30:27,393100284358.0,Product A,1437.0
,,,,,Shipment,2024-06-04 19:32:32,604-5720752-6632790,2024-06-05 15:35:57,2024-06-04 15:30:33,394169819602.0,Product A,384.0
,,,,,Shipment,2024-06-04 19:32:43,404-6531137-1274522,2024-06-04 23:30:39,2024-06-04 15:32:40,394169620717.0,Product A,353.0
,,,,,Shipment,2024-06-04 19:35:53,171-2316638-1491437,2024-06-09 15:20:38,2024-06-04 15:27:16,394164359029.0,Product A,1640.5
,,,,,Shipment,2024-06-04 19:37:12,404-8896719-3317328,2024-06-05 15:49:17,2024-06-04 15:36:58,394191200938.0,Product A,2211.0
,,,,,Return,2024-06-04 19:37:12,404-8896719-3317328,2024-06-05 15:49:17,2024-06-04 15:36:58,394191200938.0,Product A,-2211.0
,,,,,Shipment,2024-06-04 19:37:31,504-1524598-8111445,2024-06-05 17:12:40,2024-06-04 15:37:27,394632387990.0,Product A,218.0
,,,,,Shipment,2024-06-04 19:42:32,504-4531146-5432362,2024-06-05 15:39:17,2024-06-04 15:42:15,393647985466.0,Product A,728.0
,,,,,Return,2024-06-04 19:42:32,504-4531146-5432362,2024-06-05 15:39:17,2024-06-04 15:42:15,393647985466.0,Product A,-728.0
,,,,,Shipment,2024-06-04 19:48:12,604-4126365-5019830,2024-06-04 23:42:13,2024-06-04 15:45:03,392653474445.0,Product A,1227.0
,,,,,Shipment,2024-06-04 19:48:22,404-3726331-3557066,2024-06-04 22:17:44,2024-06-03 11:47:06,393657956378.0,Product A,676.0
,,,,,Return,2024-06-04 19:48:22,404-3726331-3557066,2024-06-04 22:17:44,2024-06-03 11:47:06,393657956378.0,Product A,-676.0
,,,,,Shipment,2024-06-04 19:53:22,304-2256178-7572498,2024-06-05 22:15:17,2024-06-04 15:53:16,392661621850.0,Product A,675.0
,,,,,Return,2024-06-04 19:55:12,804-7093484-3638614,2024-06-05 15:59:15,2024-06-04 15:54:43,392653746678.0,Product A,0.0
,,,,,Shipment,2024-06-04 19:55:17,704-3412621-4278100,2024-06-05 20:12:23,2024-06-04 15:55:12,394187792073.0,Product A,1246.1
,,,,,Shipment,2024-06-04 19:55:26,171-1053408-5259360,2024-06-05 21:33:21,2024-06-04 15:55:18,394632223919.0,Product A,393.0
,,,,,Shipment,2024-06-04 19:57:32,204-4893700-8315417,2024-06-05 10:26:21,2024-06-04 15:53:34,394186881531.0,Product A,353.0
,,,,,Shipment,2024-06-04 19:58:37,604-9342841-5332397,2024-06-05 15:49:03,2024-06-04 15:58:19,394186992347.0,Product A,372.25
,,,,,Shipment,2024-06-04 19:58:37,604-9342841-5332397,2024-06-05 15:49:03,2024-06-04 15:58:19,393657537955.0,Product A,996.0
,,,,,Shipment,2024-06-04 19:59:00,804-3024985-0199065,2024-06-05 02:40:37,2024-06-04 15:58:53,393103525840.0,Product A,353.0
,,,,,Shipment,2024-06-04 19:59:53,504-5552059-1595245,2024-06-05 02:55:13,2024-06-04 15:33:52,394152478278.0,Product A,1142.0
,,,,,Return,2024-06-04 19:59:53,504-5552059-1595245,2024-06-05 02:55:13,2024-06-04 15:33:52,394152478278.0,Product A,-1142.0
,,,,,Shipment,2024-06-04 20:00:00,304-7475031-4215486,2024-06-05 15:57:43,2024-06-04 15:59:48,392653474674.0,Product A,1374.0
,,,,,Shipment,2024-06-04 20:00:36,304-7258551-0093103,2024-06-06 11:00:37,2024-06-04 16:00:23,393083494483.0,Product A,1211.0
,,,,,Shipment,2024-06-04 20:02:03,304-5252716-7378323,2024-06-05 11:34:11,2024-06-04 14:21:14,393662537533.0,Product A,510.0
,,,,,Shipment,2024-06-04 20:04:08,204-3851110-6157607,2024-06-05 12:37:46,2024-06-04 15:54:23,395127853269.0,Product A,757.0
,,,,,Shipment,2024-06-04 20:08:19,604-7455523-2259311,2024-06-05 09:07:35,2024-06-03 23:19:26,392093377818.0,Product A,1211.0
,,,,,Shipment,2024-06-04 20:09:53,504-1433867-4036304,2024-06-05 15:53:59,2024-06-04 16:09:11,394618478412.0,Product A,672.0
,,,,,Shipment,2024-06-04 20:17:10,204-0197820-4432944,2024-06-05 15:40:41,2024-06-04 11:28:22,393657376829.0,Product A,510.0
,,,,,Shipment,2024-06-04 20:17:59,504-7237158-0117347,2024-06-05 15:38:00,2024-06-04 16:17:12,394618423979.0,Product A,1237.6
,,,,,Return,2024-06-04 20:17:59,504-7237158-0117347,2024-06-05 15:38:00,2024-06-04 16:17:12,394618423979.0,Product A,-1237.6
,,,,,Shipment,2024-06-04 20:19:12,604-4503321-5615050,2024-06-05 02:23:22,2024-06-04 16:19:05,393094759662.0,Product A,327.0
,,,,,Shipment,2024-06-04 20:27:14,504-8206699-9213559,2024-06-05 02:47:42,2024-06-04 13:43:42,393083606010.0,Product A,782.0
,,,,,Shipment,2024-06-04 20:36:23,804-2194203-4013969,2024-06-05 09:45:40,2024-06-04 16:36:12,392065890381.0,Product A,1128.8
,,,,,Shipment,2024-06-04 20:39:51,204-2313489-4651728,2024-06-05 10:24:15,2024-06-02 11:55:04,393110794500.0,Product A,1269.0
,,,,,Shipment,2024-06-04 20:40:49,404-2863122-3011259,2024-06-06 15:41:18,2024-06-03 15:13:17,394625352729.0,Product A,972.4
,,,,,Return,2024-06-04 20:40:49,404-2863122-3011259,2024-06-06 15:41:18,2024-06-03 15:13:17,394625352729.0,Product A,-972.4
,,,,,Shipment,2024-06-04 20:45:12,704-8300040-9315445,2024-06-05 15:51:19,2024-06-04 16:41:59,394147198946.0,Product A,2063.0
,,,,,Shipment,2024-06-04 20:45:14,704-2176841-0255913,2024-06-08 03:21:16,2024-06-04 16:37:14,393079760768.0,Product A,525.31
,,,,,Shipment,2024-06-04 20:45:20,704-2176841-0255913,2024-06-05 15:56:29,2024-06-04 16:37:14,392661549494.0,Product A,474.29
,,,,,Shipment,2024-06-04 20:47:57,804-2555779-0372009,2024-06-05 15:39:02,2024-06-04 16:45:25,393100516138.0,Product A,698.0
,,,,,Return,2024-06-04 20:47:57,804-2555779-0372009,2024-06-05 15:39:02,2024-06-04 16:45:25,393100516138.0,Product A,-698.0
,,,,,Shipment,2024-06-04 20:48:27,704-7188772-0157884,2024-06-05 09:45:40,2024-06-03 18:28:29,393644097128.0,Product A,732.0
,,,,,Return,2024-06-04 20:48:27,704-7188772-0157884,2024-06-05 09:45:40,2024-06-03 18:28:29,393644097128.0,Product A,-732.0
,,,,,Shipment,2024-06-04 20:53:37,304-0192831-1019425,2024-06-05 15:56:42,2024-06-04 16:03:35,394152407616.0,Product A,465.0
,,,,,Shipment,2024-06-04 20:55:20,304-6260511-0515671,2024-06-06 15:41:17,2024-06-04 12:27:46,394191277652.0,Product A,2453.8
,,,,,Shipment,2024-06-04 20:57:08,204-0865392-3636960,2024-06-05 11:26:10,2024-06-04 11:12:31,392072829412.0,Product A,585.0
,,,,,Shipment,2024-06-04 20:57:12,604-9173546-2193182,2024-06-05 09:59:10,2024-06-03 16:02:33,393092103913.0,Product A,994.0
,,,,,Shipment,2024-06-04 20:58:37,204-7484276-5378745,2024-06-05 15:53:17,2024-06-04 16:58:08,394152317567.0,Product A,537.0
,,,,,Shipment,2024-06-04 20:59:48,704-2254821-0211888,2024-06-05 03:46:10,2024-06-04 15:37:49,394163780330.0,Product A,353.0
,,,,,Shipment,2024-06-04 21:01:15,604-2608439-2036376,2024-06-05 08:44:37,2024-06-04 16:02:46,392635353114.0,Product A,347.0
,,,,,Shipment,2024-06-04 21:03:38,504-4277975-3693718,2024-06-06 00:47:48,2024-06-04 17:03:28,395150681006.0,Product A,970.0
,,,,,Return,2024-06-04 21:03:38,504-4277975-3693718,2024-06-06 00:47:48,2024-06-04 17:03:28,395150681006.0,Product A,-970.0
,,,,,Shipment,2024-06-04 21:06:10,704-5473783-0332589,2024-06-05 15:59:39,2024-06-04 17:03:26,393091229605.0,Product A,646.0
,,,,,Shipment,2024-06-04 21:06:47,504-7696448-5093708,2024-06-05 01:50:15,2024-06-04 17:06:43,392095882226.0,Product A,383.0
,,,,,Shipment,2024-06-04 21:09:49,204-5353135-1093303,2024-06-05 04:37:13,2024-06-03 20:32:57,393110831903.0,Product A,321.0
,,,,,Shipment,2024-06-04 21:11:13,404-0496375-6253076,2024-06-05 20:51:16,2024-06-04 17:01:25,393103343653.0,Product A,816.0
,,,,,Shipment,2024-06-04 21:17:08,804-8881725-9411608,2024-06-05 11:34:15,2024-06-04 17:04:21,393643971615.0,Product A,630.0
,,,,,Shipment,2024-06-04 21:17:10,204-4978685-2572614,2024-06-05 11:11:09,2024-06-04 17:13:22,393086273648.0,Product A,1193.0
,,,,,Shipment,2024-06-04 21:17:12,204-3375053-9072295,2024-06-06 19:44:15,2024-06-04 17:17:01,393659944213.0,Product A,347.0
,,,,,Return,2024-06-04 21:17:12,204-3375053-9072295,2024-06-06 19:44:15,2024-06-04 17:17:01,393659944213.0,Product A,-347.0
,,,,,Shipment,2024-06-04 21:18:02,804-5976317-4095880,2024-06-05 12:51:12,2024-06-04 17:17:51,392065946040.0,Product A,893.0
,,,,,Shipment,2024-06-04 21:19:07,204-7811913-6232796,2024-06-05 12:47:48,2024-06-04 17:18:47,392628272499.0,Product A,1059.0
,,,,,Return,2024-06-04 21:19:53,804-1511666-3053850,2024-06-05 15:37:40,2024-06-04 17:19:18,394158135483.0,Product A,0.0
,,,,,Shipment,2024-06-04 21:20:32,504-3958374-5032306,2024-06-05 17:40:19,2024-06-04 17:20:20,394625245121.0,Product A,510.0
,,,,,Shipment,2024-06-04 21:21:52,304-1183967-4297554,2024-06-05 10:15:44,2024-06-04 17:21:39,392649279919.0,Product A,1269.0
,,,,,Shipment,2024-06-04 21:22:32,804-6189759-2217927,2024-06-06 15:42:37,2024-06-04 17:22:21,393676454054.0,Product A,288.0
,,,,,Shipment,2024-06-04 21:26:31,404-5563188-8553088,2024-06-05 20:40:48,2024-06-04 17:15:40,393667867269.0,Product A,594.0
,,,,,Shipment,2024-06-04 21:30:04,604-6313878-8072098,2024-06-05 10:22:20,2024-06-04 17:29:54,395139693241.0,Product A,375.0
,,,,,Shipment,2024-06-04 21:35:12,504-0317999-8519887,2024-06-05 15:53:57,2024-06-04 17:34:41,395119192592.0,Product A,1408.0
,,,,,Shipment,2024-06-04 21:37:30,171-7373464-8117343,2024-06-05 04:02:20,2024-06-04 17:30:48,392072994170.0,Product A,764.16
,,,,,Shipment,2024-06-04 21:39:53,204-6301461-2297148,2024-06-05 03:20:42,2024-06-01 16:02:13,395148567139.0,Product A,594.0
,,,,,Shipment,2024-06-04 21:42:47,404-8542464-6634436,2024-06-09 15:46:12,2024-06-04 17:37:03,394613817080.0,Product A,5398.0
,,,,,Shipment,2024-06-04 21:43:48,171-7373464-8117343,2024-06-05 15:58:41,2024-06-04 17:30:48,394625208546.0,Product A,463.24
,,,,,Shipment,2024-06-04 21:44:43,704-6840384-5295873,2024-06-06 02:52:36,2024-06-04 17:44:30,392095864329.0,Product A,366.0
,,,,,Shipment,2024-06-04 21:57:15,704-6916894-0059910,2024-06-05 17:27:16,2024-06-04 10:37:28,394613835200.0,Product A,347.0
,,,,,Shipment,2024-06-04 21:57:19,171-3728092-6534054,2024-06-05 13:16:54,2024-06-03 14:12:55,394621856063.0,Product A,690.0
,,,,,Shipment,2024-06-04 21:59:12,404-4297745-2038809,2024-06-05 15:35:59,2024-06-04 17:58:32,394147217604.0,Product A,1211.0
,,,,,Shipment,2024-06-04 22:05:52,804-7069348-4630691,2024-06-05 15:56:37,2024-06-04 18:05:26,393644080401.0,Product A,1350.0
,,,,,Return,2024-06-04 22:05:52,804-7069348-4630691,2024-06-05 15:56:37,2024-06-04 18:05:26,393644080401.0,Product A,-1350.0
,,,,,Shipment,2024-06-04 22:06:15,304-7702780-9415021,2024-06-05 09:00:22,2024-06-04 15:48:53,393651892103.0,Product A,531.0
,,,,,Shipment,2024-06-04 22:07:12,171-9203480-8393377,2024-06-05 15:39:04,2024-06-04 18:07:01,392066019774.0,Product A,880.0
,,,,,Return,2024-06-04 22:07:12,171-9203480-8393377,2024-06-05 15:39:04,2024-06-04 18:07:01,392066019774.0,Product A,-880.0
,,,,,Shipment,2024-06-04 22:07:50,304-2132922-1134620,2024-06-05 00:34:38,2024-06-04 18:07:43,394613689397.0,Product A,1336.0
,,,,,Shipment,2024-06-04 22:08:46,704-4201210-4497152,2024-06-05 01:05:46,2024-06-04 21:36:56,393679680588.0,Product A,684.0
,,,,,Return,2024-06-04 22:08:46,704-4201210-4497152,2024-06-05 01:05:46,2024-06-04 21:36:56,393679680588.0,Product A,-684.0
,,,,,Shipment,2024-06-04 22:13:11,704-5704478-8030802,2024-06-05 15:58:37,2024-06-04 18:12:33,392636437650.0,Product A,333.0
,,,,,Shipment,2024-06-04 22:15:29,171-9861775-9570144,2024-06-05 15:50:38,2024-06-04 18:15:15,394187179667.0,Product A,522.0
,,,,,Shipment,2024-06-04 22:19:13,604-6244615-6517902,2024-06-05 09:27:38,2024-06-04 14:06:29,394613671204.0,Product A,1176.4
,,,,,Shipment,2024-06-04 22:21:02,504-0548295-9615688,2024-06-05 16:47:38,2024-06-04 18:20:52,393083496643.0,Product A,739.0
,,,,,Shipment,2024-06-04 22:21:29,604-6801757-0299099,2024-06-05 15:53:57,2024-06-04 18:18:09,393091213445.0,Product A,759.0
,,,,,Shipment,2024-06-04 22:25:20,504-0973133-9195469,2024-06-05 15:57:48,2024-06-04 18:25:06,392656986513.0,Product A,493.0
,,,,,Shipment,2024-06-04 22:35:52,304-2758768-9613555,2024-06-05 15:37:57,2024-06-04 18:35:30,392649464755.0,Product A,555.0
,,,,,Shipment,2024-06-04 22:37:36,804-5760600-5015080,2024-06-05 15:59:58,2024-06-04 18:37:28,394636468965.0,Product A,1255.0
